PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1606,166581465,125.0033951,-80.25289154,-10.54031181,9.620337486,1.401202321,-1.206899643,-0.340245485,-1.184004664,1.887655735, 
1607,166598132,125.0112152,-80.25457001,-10.56701565,9.595064163,1.406012774,-1.058628798,-0.784574687,-0.563549817,1.883404374, 
1608,166614799,125.0908737,-80.24349213,-10.66266155,9.588294983,1.443674564,-1.100497723,-0.556032538,-1.570551395,1.665568352, 
1609,166631466,125.1713028,-80.2401886,-10.74560165,9.612570763,1.515923858,-1.049386263,0.247149751,-1.198949695,1.971294165, 
1610,166648133,125.2677994,-80.23690796,-10.84985256,9.627250671,1.454400182,-1.084364772,-0.048952274,-1.375869513,2.098269463, 
1611,166664800,125.322937,-80.23583984,-10.9168005,9.618153572,1.36110425,-1.120438337,-0.32984674,-0.984865904,1.992693782, 
1612,166681467,125.4080963,-80.23278046,-11.00163078,9.601707458,1.374519587,-1.175633669,0.417935222,-1.204597473,1.997355223, 
1613,166698134,125.450882,-80.23445129,-11.05282784,9.602600098,1.455235124,-1.147280216,-0.140722573,-0.754198015,2.037400723, 
1614,166714801,125.5374832,-80.23298645,-11.14023972,9.624830246,1.455672026,-1.133747101,0.352033764,-1.167459011,2.092839241, 
1615,166731468,125.583168,-80.23551941,-11.18391609,9.678462029,1.443660736,-1.195732117,0.479636222,-0.660199344,2.033533335, 
1616,166748135,125.5979462,-80.24194336,-11.19698048,9.615986824,1.415009022,-1.033658981,0.43459633,-0.268786103,2.045494318, 
1617,166764802,125.6386261,-80.24642181,-11.23026752,9.561790466,1.474292874,-1.14910233,0.797656357,-0.507970273,2.062565088, 
1618,166781469,125.6850281,-80.25244904,-11.27642345,9.627687454,1.445432186,-1.198760152,0.37616092,-0.553714573,2.221005201, 
1619,166798136,125.6970825,-80.2649231,-11.29111576,9.601293564,1.405104637,-1.039660573,0.178085104,-0.069442436,2.345969915, 
1620,166814803,125.7414627,-80.27112579,-11.32958031,9.636826515,1.408904433,-1.128629327,0.709330976,-0.480167687,2.186466455, 
1621,166831470,125.7875519,-80.27799225,-11.37442589,9.613424301,1.45283103,-1.069381118,0.434929252,-0.51163286,2.251279354, 
1622,166848137,125.8335037,-80.287323,-11.41660881,9.587684631,1.463887215,-1.143099785,0.58446902,-0.40193373,2.356330156, 
1623,166864804,125.8657608,-80.30310822,-11.44896603,9.587458611,1.435426354,-1.158908844,0.336281925,-0.088767216,2.616093636, 
1624,166881471,125.897789,-80.31829834,-11.47990036,9.623567581,1.404995441,-1.145114422,0.415501982,-0.099063508,2.575113297, 
1625,166898138,125.9158401,-80.33533478,-11.49739552,9.61904335,1.431973577,-1.125878215,0.364852905,0.079950042,2.588163137, 
