PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
661,744570045,-4.485916,5.284218,-51.361965,-2.6016436,0.03510666,-0.98978543,42.782272,4.2389226,39.04944,5.430371,-2.04449,2.699789,-74.594586,-27.517101,-8.057909
662,744586712,-4.3662033,4.6100235,-51.657036,-2.7058792,0.14459229,-0.9391806,51.716187,8.023344,38.416054,5.385273,-2.04208,2.684136,-73.73265,-27.383379,-7.417641
663,744603379,-4.5318146,3.5575562,-51.966324,-2.7262363,0.13369036,-0.8334408,48.86818,12.480955,42.248184,5.339836,-2.039852,2.670245,-72.91818,-27.175363,-6.713505
664,744620046,-4.7491455,2.3079796,-52.192093,-2.6908798,0.07109785,-0.6882993,40.123077,17.72968,47.95208,5.294988,-2.038667,2.658773,-72.249462,-26.879868,-5.914304
665,744636713,-5.1828995,0.74360657,-52.40469,-2.5842361,-0.08613014,-0.48926032,21.534142,23.840776,56.986633,5.251917,-2.040103,2.650619,-71.89056,-26.482522,-4.964527
666,744653380,-5.2140274,-0.8148079,-52.215015,-2.4042501,-0.2298584,-0.27595663,3.309291,30.486477,66.463905,5.211846,-2.043934,2.64602,-71.835405,-25.974414,-3.856795
667,744670047,-4.805565,-2.3511887,-51.593185,-2.1490126,-0.35452414,-0.048538208,-14.128101,37.704845,76.21435,5.176029,-2.049843,2.645211,-72.070873,-25.346,-2.586556
668,744686714,-4.395363,-4.1268387,-50.777313,-1.8027477,-0.55145526,0.22615862,-39.338463,45.739,88.983795,5.145983,-2.059034,2.64898,-72.726514,-24.583683,-1.103493
669,744703381,-3.8412094,-6.0748596,-49.66885,-1.3614502,-0.79849887,0.5410021,-70.2773,54.546936,104.21455,5.123292,-2.072342,2.657997,-73.897802,-23.674567,0.633416
670,744720048,-3.6529388,-7.869175,-48.798977,-1.0477018,-0.99128866,0.7765379,-89.55041,60.67148,112.3876,5.10583,-2.088863,2.670939,-75.390309,-22.663376,2.506543
671,744736715,-3.923149,-9.510704,-48.231625,-0.8776121,-1.1318312,0.9257064,-96.58508,63.802826,112.96816,5.091203,-2.107727,2.686367,-77.00006,-21.599996,4.389346
672,744753382,-4.3059235,-11.109222,-47.634045,-0.7400055,-1.2554309,1.0408382,-98.30318,65.55022,110.12336,5.07887,-2.128651,2.703714,-78.638446,-20.507492,6.224735
673,744770049,-4.9550705,-12.581928,-47.153034,-0.69493103,-1.3365483,1.0894303,-90.1133,64.93012,101.27916,5.067288,-2.150927,2.721871,-80.140334,-19.425323,7.912721
