PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
42,4133927133,-72.19500732,44.75262833,-104.2857742,-6.389771461,-6.841108799,2.417182922,-2.05882597,21.71460915,-21.4644928
43,4133943800,-72.61097717,44.50864029,-104.832283,-6.489505768,-6.854676247,2.696039438,-0.02309631,17.68702126,-20.2381897
44,4133960467,-72.99707794,44.25994873,-105.2754364,-6.761251926,-6.730505943,2.418827295,-2.675808907,13.61536694,-19.09666824
45,4133977134,-73.39624023,44.026577,-105.6490631,-7.217246532,-6.428789139,1.781624317,-6.449947357,11.22972488,-17.2756958
46,4133993801,-73.77091217,43.81553268,-105.9781723,-7.688669205,-6.233067989,1.424837351,-6.898718834,9.943821907,-15.38400078
47,4134010468,-74.11898804,43.65249634,-106.2963028,-7.800117016,-6.21134758,1.51368618,-5.808075905,10.42745304,-12.43647003
48,4134027135,-74.46464539,43.53783035,-106.5841446,-7.434392452,-6.506055832,1.719361782,-6.954833031,10.05264664,-9.232008934
49,4134043802,-74.80092621,43.43436813,-106.8315811,-7.216303349,-7.322687149,1.980316877,-8.09044838,8.617833138,-8.064169884
50,4134060469,-75.0845108,43.31767654,-107.025177,-7.192896366,-7.892442703,1.551333785,-7.169298649,6.211005688,-8.175532341
51,4134077136,-75.4337616,43.20133972,-107.1999664,-7.159034252,-8.202579498,0.730617046,-11.89483452,5.494171143,-7.913491249
52,4134093803,-75.79680634,43.12215042,-107.3335037,-7.071431637,-8.337628365,0.296188444,-14.41377258,4.374768734,-5.273436069
53,4134110470,-76.19126129,43.09230423,-107.4219131,-7.247060776,-8.438037872,0.598296165,-18.13178062,3.232108593,-1.892492414
54,4134127137,-76.58836365,43.13703156,-107.4606857,-7.42802,-8.699203491,0.340366244,-20.31053543,2.200902462,2.992374659
55,4134143804,-77.02961731,43.2827301,-107.4489822,-7.575838089,-8.562767982,-0.068113402,-25.00901222,1.426963925,9.413446426
56,4134160471,-77.5059433,43.54027939,-107.3803329,-7.654350281,-8.153343201,-0.38416335,-29.43966675,0.42576164,16.5192337
57,4134177138,-77.94807434,43.91120529,-107.2406158,-7.816135883,-7.930535316,-0.027608145,-30.32857513,-1.243586063,23.8205471
58,4134193805,-78.35019684,44.4318161,-107.0527878,-7.767190933,-7.442338943,0.321938217,-29.96159935,-1.547049761,33.01609421
