PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
4033,591575497,124.5924911,-66.69127655,39.72647095,10.02461529,3.494266272,-2.384954453,-69.7742691,-12.03156853,41.31328201, 
4034,591592164,124.7963791,-67.00561523,38.44631958,10.21741772,4.378592968,-1.981794238,-56.65744781,-15.37313557,33.13180923, 
4035,591608831,125.2238693,-67.20389557,36.88277054,9.608626366,5.055696487,-1.580652475,-59.03793716,-24.3494339,31.1205864, 
4036,591625498,125.7153702,-67.3061676,34.99913788,8.453174591,5.26997757,-1.370899796,-73.0017395,-33.30670547,30.7967186, 
4037,591642165,125.988472,-67.33917999,33.00542068,7.360232353,4.970756054,-1.308820605,-92.23930359,-37.50254059,29.06466103, 
4038,591658832,125.8560028,-67.32347107,31.13623047,6.536011696,4.468053341,-1.316231251,-109.6847763,-36.83316803,25.05640793, 
4039,591675499,125.3179932,-67.28340912,29.51678276,6.005035877,4.13175106,-1.27540648,-120.1620331,-33.16523361,20.32854652, 
4040,591692166,124.5011978,-67.24408722,28.16695404,5.687212944,3.975560188,-1.186412096,-121.9320602,-28.29459953,16.44886208, 
4041,591708833,123.6218185,-67.23088837,27.01627731,5.566058159,3.815281391,-1.166535258,-114.6471863,-23.84418869,14.781991, 
4042,591725500,122.8420334,-67.26225281,26.03349495,5.705348492,3.731288433,-1.310081124,-99.37585449,-19.31435204,14.55323124, 
4043,591742167,122.2541199,-67.35965729,25.19478798,6.035738468,3.746621132,-1.412261128,-79.90982056,-14.48538208,15.85430336, 
4044,591758834,121.85952,-67.54463196,24.48849297,6.562098026,3.976889372,-1.411287308,-61.01031113,-9.146647453,18.51805305, 
4045,591775501,121.5677261,-67.83459473,23.92055702,7.131525517,4.193125248,-1.589806437,-47.22805405,-3.12169981,22.09521294, 
4046,591792168,121.3397598,-68.21994019,23.54321861,7.547352314,4.215997219,-1.975827217,-32.85752869,3.576719761,24.64075661, 
4047,591808835,121.0446701,-68.67025757,23.49584198,7.694304466,4.205677986,-2.388576746,-18.52419472,11.84242249,24.1543026, 
4048,591825502,120.598877,-69.14211273,23.88528442,7.642752171,4.205240726,-2.696439505,-3.117491007,20.47477531,20.51067162, 
4049,591842169,119.9208298,-69.59588623,24.77346039,7.594633102,4.264383316,-3.091099501,11.0269537,28.69133377,14.56428528, 
4050,591858836,118.9759293,-69.99547577,26.12756157,7.607988358,4.317869186,-3.559107304,21.40096283,34.98215485,7.595544338, 
4051,591875503,117.75,-70.31647491,27.84977722,7.775143147,4.410556316,-3.837640285,25.49739265,38.78879547,0.804040015, 
4052,591892170,116.26194,-70.54074097,29.756567,8.070015907,4.570637703,-3.987863779,20.37938309,39.03931046,-4.888390064, 
4053,591908837,114.5981064,-70.67980957,31.60270882,8.468821526,4.717856884,-3.823245049,6.537095547,35.59170151,-7.726523399, 
4054,591925504,112.8894653,-70.75997162,33.15634918,8.976827621,4.78655529,-3.592488289,-12.63674355,28.92226219,-7.454123497, 
4055,591942171,111.3023682,-70.81774139,34.28422928,9.593545914,4.659379005,-3.46249032,-29.41980362,20.75923347,-4.622665405, 
4056,591958838,109.911293,-70.86536407,35.01562119,10.28405666,4.734575272,-3.558072567,-40.10869217,13.31917953,-1.842243314, 
4057,591975505,108.5629501,-70.90420532,35.48098373,10.62416363,4.986801147,-3.587308407,-52.60035324,8.243804932,-0.258101732, 
4058,591992172,107.0606995,-70.93953705,35.82888031,10.57732487,5.046031952,-3.339509487,-68.48104858,5.996353149,0.49044019, 
4059,592008839,105.3493576,-70.99925995,36.15216446,10.29529953,4.886543751,-3.072910309,-82.41281891,5.933478355,2.246159792, 
4060,592025506,103.4896393,-71.10235596,36.52210617,10.04658127,4.796370983,-2.943171024,-88.64346313,7.389533997,4.770178795, 
4061,592042173,101.7263794,-71.27626801,36.91994476,10.16466713,4.787134647,-3.015324593,-81.25249481,8.662228584,9.087935448, 
4062,592058840,100.3625336,-71.51715851,37.26016617,10.49783802,4.885343075,-3.22991848,-60.53054428,8.041985512,13.53353882, 
4063,592075507,99.76127625,-71.77100372,37.37029648,10.67206287,5.105378151,-3.344259977,-27.83918762,3.599122047,15.2283659, 
4064,592092174,100.0496826,-71.91117859,37.2014122,9.886623383,5.39033556,-3.278868914,9.650985718,-2.763464451,9.429820061, 
4065,592108841,100.7883682,-71.79000092,36.94282532,8.934692383,6.024403095,-2.77939105,31.55994034,-7.154307842,-5.666985512, 
4066,592125508,101.4849701,-71.31599426,36.78261185,8.404116631,6.028239727,-2.200861216,34.67179871,-9.549351692,-26.7024498, 
4067,592142175,101.8478241,-70.4509964,36.84360504,8.515903473,5.647928238,-1.989341021,27.23922348,-10.37808323,-50.4466362, 
4068,592158842,101.8745575,-69.21761322,37.05265045,9.047678947,5.926692009,-1.93193543,15.39307594,-12.0213871,-72.68173981, 
