PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3558,589023053,-83.59296417,-81.23986816,-149.5300751,9.710066795,-1.489322901,-0.004537117,1.321013451,0.111940302,2.360543251,619.340142,-159.321192,-77.040513,357.305129,135.402509,139.189587
3559,589039720,-83.70365143,-81.2381897,-149.4374695,9.738301277,-1.51805079,-0.040915851,1.029835343,-0.010085001,2.345009089,619.502447,-159.346493,-77.041195,357.322293,135.402341,139.22867
3560,589056387,-83.81287384,-81.23652649,-149.3621216,9.737586021,-1.520288825,-0.085600182,1.120901346,-0.013056073,2.342691422,619.66474,-159.371831,-77.042622,357.340975,135.402123,139.267715
3561,589073054,-83.88922119,-81.23697662,-149.2559967,9.756171227,-1.521108747,-0.114644021,1.336547494,0.248238295,2.20894146,619.827343,-159.397183,-77.044533,357.363251,135.40626,139.304531
3562,589089721,-83.94276428,-81.23836517,-149.1904907,9.740912437,-1.50115335,-0.108067207,1.657564163,0.402670056,2.128914595,619.989692,-159.422202,-77.046334,357.390877,135.412971,139.340013
3563,589106388,-83.99208069,-81.23778534,-149.291153,9.716140747,-1.509818435,-0.042651583,1.522777557,0.453729004,2.164554834,620.151628,-159.447366,-77.047045,357.416257,135.420533,139.376089
3564,589123055,-84.06689453,-81.23677826,-149.2699585,9.730581284,-1.477966905,-0.001961528,1.280212402,0.270726204,2.25605607,620.313804,-159.471999,-77.047078,357.437594,135.425045,139.41369
3565,589139722,-84.17376709,-81.23462677,-149.0471802,9.703356743,-1.5466429,-0.063710734,0.881845176,0.065376408,2.424843788,620.475527,-159.497776,-77.04814,357.452291,135.426135,139.454104
3566,589156389,-84.27261353,-81.23285675,-148.9436798,9.726485252,-1.509532332,-0.08335878,0.983642876,0.106536016,2.342025042,620.637635,-159.522935,-77.049529,357.468685,135.427911,139.493138
3567,589173056,-84.35549927,-81.23133087,-148.861145,9.731342316,-1.519703031,-0.104032412,1.228922725,0.211599305,2.313005924,620.799824,-159.548263,-77.051263,357.489167,135.431438,139.531688
3568,589189723,-84.42345428,-81.22833252,-148.8118134,9.741407394,-1.50965941,-0.050348427,1.258467197,0.351380646,2.383825064,620.962181,-159.573424,-77.052102,357.510141,135.437294,139.571418
3569,589206390,-84.5094986,-81.22756958,-148.6746216,9.727892876,-1.5134902,-0.04695797,1.291148901,0.175933629,2.289288521,621.124313,-159.598649,-77.052885,357.53166,135.440226,139.609573
3570,589223057,-84.62568665,-81.22363281,-148.5107117,9.720255852,-1.504838824,-0.041793954,1.185189128,-0.068891749,2.50435853,621.286317,-159.62373,-77.053582,357.551413,135.439078,139.651312
3571,589239724,-84.75665283,-81.2158432,-148.3986053,9.728468895,-1.532304525,-0.050500527,1.117571831,-0.184225738,2.709503651,621.448458,-159.649268,-77.054424,357.570039,135.436008,139.69647
3572,589256391,-84.89810181,-81.20565033,-148.494339,9.723719597,-1.517563581,-0.042835545,0.993580699,-0.285434335,2.769808769,621.61052,-159.674561,-77.055138,357.586599,135.431251,139.742633
3573,589273058,-85.04846191,-81.19709778,-148.3909607,9.738547325,-1.524154902,-0.116016686,0.756253362,-0.316041499,2.755042791,621.772829,-159.699964,-77.057072,357.599203,135.425984,139.78855
3574,589289725,-85.19879913,-81.1882019,-148.2409668,9.718537331,-1.512552381,-0.085131891,0.812575698,-0.318141758,2.789504528,621.934805,-159.725173,-77.058491,357.612746,135.420682,139.835042
