PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
5367,2372816377,4.522644,-16.352417,63.195015,1.6394405,-1.6022437,-1.9417096,-19.4411,-12.156195,57.556957,6.943965,-0.921987,4.79245,16.212825,4.935522,-11.560066
5368,2372833044,4.5015373,-16.935078,63.483025,1.4482527,-1.586426,-1.8384786,-19.796652,-5.833284,43.212967,6.968103,-0.948427,4.761809,15.882881,4.838301,-10.83985
5369,2372849711,4.3901634,-17.197197,63.70507,1.0937529,-1.5262973,-1.7007707,-17.559475,0.14895971,27.377745,6.986332,-0.973865,4.733463,15.590223,4.840784,-10.383554
5370,2372866378,4.237549,-17.168255,63.907684,0.64889526,-1.4590893,-1.5308208,-17.243868,6.9906874,9.604851,6.997147,-0.998183,4.707949,15.302825,4.957295,-10.223473
5371,2372883045,4.0381317,-16.838112,64.08068,0.11365032,-1.3854675,-1.3255787,-19.060488,14.801139,-10.200615,6.999041,-1.021274,4.685856,14.98515,5.203981,-10.393483
5372,2372899712,3.7664413,-16.123405,64.22017,-0.59325314,-1.2745869,-1.0839621,-19.643227,22.531174,-31.77201,6.989153,-1.042517,4.66779,14.657763,5.579501,-10.923017
5373,2372916379,3.4304504,-15.015114,64.333984,-1.4618473,-1.1334782,-0.8048104,-19.97138,30.447521,-55.25669,6.964789,-1.061408,4.654376,14.324907,6.08696,-11.843962
5374,2372933046,2.937622,-13.866188,64.31624,-2.0561113,-1.0519292,-0.512342,-21.368374,37.2267,-73.16626,6.93052,-1.07894,4.645837,13.968767,6.707405,-13.0634
5375,2372949713,2.2755585,-12.6839485,64.15893,-2.3482962,-1.0345633,-0.2079432,-23.593666,42.595093,-84.74347,6.891382,-1.096183,4.642371,13.575539,7.417323,-14.475791
5376,2372966380,1.4919777,-11.279541,63.918068,-2.5422564,-1.0432217,0.12174964,-26.711962,47.348534,-93.63673,6.849011,-1.11357,4.6444,13.13034,8.206465,-16.036403
5377,2372983047,0.5591049,-9.73637,63.56549,-2.5202847,-1.102143,0.47057557,-31.009314,51.053604,-97.69421,6.807006,-1.131939,4.652243,12.613518,9.057358,-17.66464
5378,2372999714,-0.48091888,-7.8050385,63.15738,-2.562581,-1.1503193,0.85539746,-34.869335,54.208878,-101.216576,6.764296,-1.151111,4.6665,12.032362,9.960839,-19.351583
5379,2373016381,-1.6267624,-5.454769,62.698822,-2.6868029,-1.1847959,1.2781246,-38.29589,56.82931,-104.40865,6.719516,-1.170858,4.687802,11.394097,10.907994,-21.091727
5380,2373033048,-2.9254112,-2.8720741,62.13784,-2.6512241,-1.2572296,1.7254686,-42.334766,58.248333,-103.17769,6.675329,-1.191812,4.71656,10.688518,11.8788,-22.811355
5381,2373049715,-4.370388,0.0075912476,61.486412,-2.5142775,-1.3552401,2.201601,-46.655174,58.525894,-98.327576,6.633424,-1.214399,4.753253,9.910932,12.854232,-24.450148
5382,2373066382,-5.4641495,2.301525,60.758606,-2.3535376,-1.3814931,2.4875717,-44.965103,57.31514,-94.74132,6.594198,-1.237424,4.794713,9.161514,13.809484,-26.02917
5383,2373083049,-6.164921,3.904728,59.948326,-2.1432695,-1.3332741,2.5595803,-36.72202,54.428116,-92.24046,6.558477,-1.259645,4.837373,8.54948,14.716619,-27.566511
5384,2373099716,-6.70422,5.282936,59.056404,-1.8832016,-1.248663,2.523212,-24.637249,50.00451,-88.92289,6.52709,-1.280456,4.879427,8.138859,15.550027,-29.048559
5385,2373116383,-6.94207,6.1793594,58.08393,-1.5830927,-1.1021371,2.3144865,-6.8988433,43.85688,-85.89881,6.500705,-1.298825,4.918002,8.023878,16.280975,-30.480206
5386,2373133050,-7.1796646,7.068718,57.009262,-1.1326666,-0.9640455,2.0561185,12.594903,35.93063,-79.107346,6.481827,-1.314892,4.952271,8.233793,16.879819,-31.798662
5387,2373149717,-7.431267,7.9793396,55.83075,-0.5248747,-0.8376379,1.7527947,33.739933,26.143795,-68.22151,6.473079,-1.328853,4.981484,8.796125,17.315549,-32.935687
5388,2373166384,-7.4211884,8.442352,54.558792,0.1824522,-0.6657722,1.2845876,60.144913,14.292697,-56.104797,6.47612,-1.339949,5.002894,9.79854,17.553761,-33.870767
5389,2373183051,-7.2073097,8.5471115,53.187454,1.0178943,-0.46299624,0.67333436,91.1109,0.28567523,-41.776478,6.493085,-1.347666,5.014116,11.317055,17.558522,-34.567042
5390,2373199718,-7.0982513,8.958763,52.08091,1.5693321,-0.29857492,0.3218398,107.95407,-8.396022,-31.3444,6.519241,-1.352642,5.01948,13.11629,17.418588,-35.089449
5391,2373216385,-7.082054,9.666397,51.276085,1.7947345,-0.17204237,0.25056648,109.36095,-11.095565,-25.666761,6.549153,-1.355509,5.023656,14.938972,17.233662,-35.517228
5392,2373233052,-7.044403,10.400475,50.597214,1.9125042,-0.060194492,0.28017783,103.75471,-11.458117,-21.111532,6.581028,-1.356512,5.028326,16.668217,17.042693,-35.869087
5393,2373249719,-7.0560036,11.317841,50.14924,1.806766,0.019509315,0.5179696,85.97589,-7.3882318,-19.463884,6.611141,-1.356187,5.036959,18.101149,16.919556,-36.193485
5394,2373266386,-6.857048,11.8946,49.724426,1.7065039,0.12250805,0.6946709,67.88514,-3.3529167,-17.79293,6.639583,-1.354145,5.048537,19.232568,16.863674,-36.490034
5395,2373283053,-6.4284935,12.090111,49.31359,1.6285791,0.25108767,0.7943554,50.064922,0.39002275,-15.834974,6.666726,-1.34996,5.061776,20.066983,16.870174,-36.75395
5396,2373299720,-5.9540863,12.288208,49.1157,1.3566651,0.3627715,1.0438597,22.026257,7.9285145,-16.645689,6.689337,-1.343914,5.079174,20.434087,17.002316,-37.031378
5397,2373316387,-5.3722076,12.365402,49.09249,0.93706465,0.46925163,1.3867903,-13.88595,18.378645,-19.648518,6.704955,-1.336093,5.102287,20.202654,17.308627,-37.358853
5398,2373333054,-4.910122,12.497406,49.0915,0.6870241,0.5148454,1.5815747,-34.861427,24.017677,-19.215763,6.716405,-1.327512,5.128647,19.62163,17.708922,-37.679116
5399,2373349721,-4.606777,12.73774,49.130608,0.6056509,0.48867178,1.6341329,-40.132725,24.682348,-15.285038,6.726499,-1.319367,5.155883,18.952751,18.120294,-37.933867
5400,2373366388,-4.3079147,12.909744,49.26374,0.5702343,0.42454815,1.6219535,-39.051704,23.500263,-10.209127,6.736003,-1.312291,5.182916,18.301889,18.511965,-38.104019
